name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,1426,155235298,,yes,,,"POLYGON ((139.7022121 35.6899709, 139.7023748 35.6899554, 139.7023516 35.6897601, 139.7021847 35.6897744, 139.7022121 35.6899709))",POINT (139.7022806 35.6898648),327.9,3529.2
,1427,155235300,,yes,,,"POLYGON ((139.7024938 35.6900979, 139.7025301 35.6900962, 139.7025396 35.6902183, 139.7025023 35.6902195, 139.7024938 35.6900979))",POINT (139.7025165 35.6901582),44.7,481.3
,1428,155235301,,yes,,,"POLYGON ((139.7025339 35.6900962, 139.7025991 35.6900914, 139.7026079 35.690214, 139.7025438 35.690218, 139.7025339 35.6900962))",POINT (139.7025712 35.6901547),79.4,854.7
,1429,155235303,,yes,,,"POLYGON ((139.7026909 35.6904403, 139.7028647 35.6904241, 139.7028587 35.6903954, 139.7026835 35.6904112, 139.7026909 35.6904403))",POINT (139.7027742 35.6904178),51.6,555.2
第84東京ビル,1430,155235304,,yes,,,"POLYGON ((139.7026636 35.6903299, 139.7026496 35.6902697, 139.7027089 35.6902684, 139.7027158 35.6903275, 139.7026636 35.6903299))",POINT (139.7026843 35.6902983),33.5,360.8
,1431,155235305,,yes,,,"POLYGON ((139.7009292 35.690766, 139.7008877 35.6909447, 139.7009363 35.6909515, 139.7009765 35.6907743, 139.7009292 35.690766))",POINT (139.7009323 35.6908594),88.6,953.8
,1432,155235306,,yes,,,"POLYGON ((139.7026815 35.6904063, 139.7028573 35.690391, 139.7028548 35.6903639, 139.702675 35.6903788, 139.7026815 35.6904063))",POINT (139.7027667 35.690385),49.8,535.7
,1433,155235309,,yes,,,"POLYGON ((139.7027331 35.6908533, 139.7028237 35.6908386, 139.7027994 35.6907532, 139.7027081 35.6907596, 139.7027331 35.6908533))",POINT (139.7027654 35.6908014),84.4,908.2
,1434,155235310,,yes,,,"POLYGON ((139.7024127 35.6898367, 139.7024412 35.6896988, 139.7025042 35.6897135, 139.7024728 35.6898369, 139.7024127 35.6898367))",POINT (139.7024574 35.6897703),82.6,889.0
,1435,155235312,,yes,,,"POLYGON ((139.7025511 35.6907704, 139.7025882 35.6907675, 139.7026107 35.6908314, 139.7025666 35.6908375, 139.7025511 35.6907704))",POINT (139.7025793 35.6908027),27.4,295.2
,1436,155235313,,yes,,,"POLYGON ((139.7024139 35.6906391, 139.7024593 35.6906356, 139.7024498 35.6905547, 139.7024025 35.6905606, 139.7024139 35.6906391))",POINT (139.7024314 35.6905972),37.7,406.0
,1437,155235314,,yes,,,"POLYGON ((139.7027393 35.6911381, 139.7028348 35.6911259, 139.7027814 35.6908866, 139.702683 35.6909008, 139.7027393 35.6911381))",POINT (139.7027595 35.6910122),240.0,2583.4
,1438,155235315,,yes,,,"POLYGON ((139.702597 35.6911574, 139.7027323 35.6911388, 139.7026761 35.6909072, 139.7025405 35.6909313, 139.702597 35.6911574))",POINT (139.7026367 35.6910334),324.7,3494.6
,1439,155235316,,yes,,,"POLYGON ((139.7027372 35.6906126, 139.7028981 35.6906033, 139.7028782 35.6904767, 139.7027024 35.6904868, 139.7027372 35.6906126))",POINT (139.7028038 35.6905439),216.2,2327.1
,1440,155235318,,yes,,,"POLYGON ((139.7023924 35.6908615, 139.7024124 35.6909368, 139.7026751 35.6908967, 139.7026573 35.6908364, 139.7023924 35.6908615))",POINT (139.7025295 35.6908835),185.4,1995.3
,1441,155235323,,yes,,,"POLYGON ((139.7022392 35.6901754, 139.7023518 35.6901694, 139.7023495 35.6901281, 139.702234 35.6901342, 139.7022392 35.6901754))",POINT (139.7022936 35.6901517),47.7,513.0
,1442,155235325,,yes,,,"POLYGON ((139.7023584 35.6902262, 139.7024005 35.6902241, 139.7023936 35.690096, 139.70235 35.6900981, 139.7023584 35.6902262))",POINT (139.7023756 35.6901607),54.8,590.1
,1443,155235326,,yes,,,"POLYGON ((139.7010104 35.6903985, 139.7009883 35.6904962, 139.7009857 35.6905088, 139.7010543 35.6905303, 139.7010593 35.6905068, 139.7010813 35.6904098, 139.7010104 35.6903985))",POINT (139.7010333 35.6904619),84.4,908.9
,1444,155235328,,yes,,,"POLYGON ((139.7024051 35.690224, 139.702398 35.6901048, 139.7024896 35.6900976, 139.702498 35.69022, 139.7024051 35.690224))",POINT (139.7024479 35.6901617),112.8,1214.1
,1445,155235329,,yes,,,"POLYGON ((139.7027024 35.690482, 139.7026919 35.6904444, 139.7028647 35.6904282, 139.7028732 35.6904707, 139.7027024 35.690482))",POINT (139.7027847 35.6904561),70.5,759.0
,1446,155235330,,yes,,,"POLYGON ((139.7021768 35.6897352, 139.7021842 35.6897692, 139.7023511 35.6897544, 139.7023421 35.689716, 139.7021768 35.6897352))",POINT (139.7022653 35.6897435),62.3,671.0
,1447,155235332,,yes,,,"POLYGON ((139.7022217 35.6900458, 139.7023871 35.6900298, 139.7023815 35.6899912, 139.702215 35.6900061, 139.7022217 35.6900458))",POINT (139.7023009 35.6900182),66.3,713.6
,1448,155235333,,yes,,,"POLYGON ((139.702603 35.6900911, 139.7026125 35.6902143, 139.7026343 35.6902123, 139.7026628 35.6901846, 139.7026515 35.6900893, 139.702603 35.6900911))",POINT (139.7026318 35.6901486),59.1,636.0
,1449,155235334,,yes,,,"POLYGON ((139.7021681 35.689678, 139.7021761 35.6897318, 139.7022309 35.6897229, 139.7022503 35.689657, 139.7022065 35.6896505, 139.7021681 35.689678))",POINT (139.7022073 35.6896902),47.6,512.7
,1450,155235335,,yes,,,"POLYGON ((139.7023907 35.6908551, 139.7023801 35.6908127, 139.702411 35.6907768, 139.7025462 35.6907704, 139.7025621 35.6908379, 139.7023907 35.6908551))",POINT (139.7024703 35.6908118),120.0,1291.2
新宿ライオン会館,1451,155235336,,yes,,,"POLYGON ((139.7025908 35.6911591, 139.7024986 35.6911728, 139.7024542 35.69115, 139.7024086 35.6909493, 139.7025361 35.6909313, 139.7025908 35.6911591))",POINT (139.7024996 35.6910529),300.2,3231.2
,1452,155235337,,yes,,,"POLYGON ((139.702325 35.6905691, 139.702335 35.6906161, 139.7023768 35.6906419, 139.7024097 35.6906395, 139.7023987 35.6905611, 139.702325 35.6905691))",POINT (139.7023705 35.6905999),51.0,549.2
,1453,155235338,,yes,,,"POLYGON ((139.6998063 35.6926664, 139.6997988 35.692596, 139.6998695 35.6924141, 139.6998805 35.6924145, 139.6998636 35.6926114, 139.6998063 35.6926664))",POINT (139.6998422 35.6925529),96.7,1041.3
,1454,155235339,,yes,,,"POLYGON ((139.7023556 35.6902264, 139.7022831 35.6902287, 139.702243 35.6902012, 139.7022394 35.6901789, 139.7023521 35.6901721, 139.7023556 35.6902264))",POINT (139.7023032 35.6901998),53.3,573.8
,1455,155235341,,yes,,,"POLYGON ((139.6996512 35.693122, 139.6995016 35.6930988, 139.6994629 35.6933885, 139.6994945 35.6934131, 139.6995755 35.6934042, 139.6996512 35.693122))",POINT (139.699548 35.693251),398.7,4291.9
,1456,155235342,,yes,,,"POLYGON ((139.7024386 35.6896978, 139.7023826 35.6896883, 139.7023573 35.6897653, 139.7023675 35.689841, 139.702409 35.689837, 139.7024386 35.6896978))",POINT (139.7023949 35.6897624),85.0,914.8
,1457,155235343,,yes,,,"POLYGON ((139.7025085 35.689716, 139.7025657 35.689729, 139.7026094 35.6897697, 139.7026113 35.6898269, 139.7025416 35.6898319, 139.7024781 35.6898303, 139.7025085 35.689716))",POINT (139.7025458 35.6897828),115.4,1241.9
,1458,155235344,,yes,,,"POLYGON ((139.7028495 35.6911245, 139.7029926 35.6911047, 139.7029176 35.6907505, 139.7028069 35.6907543, 139.7028323 35.6908437, 139.7027844 35.6908507, 139.7028495 35.6911245))",POINT (139.7028866 35.6909433),505.8,5444.0
,1459,155235345,,yes,,,"POLYGON ((139.7028528 35.6903578, 139.7028438 35.6902591, 139.7027148 35.6902692, 139.7027223 35.6903323, 139.7026655 35.690338, 139.702675 35.6903744, 139.7028528 35.6903578))",POINT (139.7027724 35.6903192),148.4,1596.9
,1460,155235346,,yes,,,"POLYGON ((139.7026213 35.6908303, 139.702605 35.6907661, 139.702704 35.69076, 139.7027349 35.6908867, 139.7026814 35.6908946, 139.7026624 35.6908253, 139.7026213 35.6908303))",POINT (139.702676 35.6908179),100.0,1076.2
,1461,155235347,,yes,,,"POLYGON ((139.7025028 35.6900767, 139.7026232 35.6900641, 139.7025923 35.689857, 139.7024908 35.6898676, 139.7024954 35.6898968, 139.7024757 35.6898991, 139.7025028 35.6900767))",POINT (139.7025489 35.6899687),248.2,2672.1
,1462,155235348,,yes,,,"POLYGON ((139.702314 35.6905127, 139.702549 35.6904836, 139.7026865 35.6904516, 139.7026416 35.6902729, 139.7022971 35.6902899, 139.7022707 35.6903154, 139.702314 35.6905127))",POINT (139.7024724 35.6903858),782.5,8423.1
,1463,155235349,,yes,,,"POLYGON ((139.7023497 35.6901256, 139.7023472 35.6900961, 139.7023945 35.6900932, 139.7023875 35.6900334, 139.7022222 35.6900491, 139.7022341 35.6901316, 139.7023497 35.6901256))",POINT (139.7023048 35.6900813),128.9,1387.9
,1464,155235350,,yes,,,"POLYGON ((139.6995206 35.6930877, 139.6995896 35.6926844, 139.6997343 35.6926567, 139.699759 35.6926756, 139.6997333 35.6928068, 139.6996604 35.6931111, 139.6995206 35.6930877))",POINT (139.699637 35.692879),682.7,7348.0
,1465,155235351,,yes,,,"POLYGON ((139.7024627 35.6906353, 139.7024531 35.6905515, 139.7023242 35.6905673, 139.7023149 35.6905182, 139.702551 35.6904897, 139.7026884 35.6904569, 139.7027268 35.6906142, 139.7024627 35.6906353))",POINT (139.7025554 35.6905512),434.3,4675.1
,1466,155235352,,yes,,,"POLYGON ((139.7022373 35.6897225, 139.7022553 35.6896582, 139.7023798 35.6896853, 139.7023718 35.6897035, 139.7023658 35.6897229, 139.7023489 35.6897229, 139.7023469 35.6897108, 139.7022373 35.6897225))",POINT (139.7023031 35.689694),59.8,643.5
,1467,155235353,,yes,,,"POLYGON ((139.7022151 35.6900044, 139.7022125 35.6899731, 139.702378 35.6899569, 139.702366 35.6898457, 139.7024599 35.6898416, 139.7024941 35.6900924, 139.7024004 35.6900999, 139.7023862 35.6899863, 139.7022151 35.6900044))",POINT (139.7024061 35.6899714),293.0,3153.6
,1468,155235386,,roof,,,"POLYGON ((139.699205 35.691246, 139.6991737 35.6911147, 139.6991911 35.6911119, 139.6992083 35.6911092, 139.6992407 35.6912401, 139.6992228 35.6912431, 139.699205 35.691246))",POINT (139.699207 35.6911779),48.4,521.3
,1469,155235397,,yes,,,"POLYGON ((139.6998388 35.6886868, 139.6999244 35.6887071, 139.6999563 35.6886001, 139.6998763 35.6885818, 139.6998388 35.6886868))",POINT (139.6998988 35.6886446),94.3,1015.1
,1470,155269858,,,,platform,"POLYGON ((139.701782 35.6862882, 139.7017399 35.686279, 139.7014913 35.6869106, 139.7013419 35.6874066, 139.7011751 35.688043, 139.7011034 35.6883526, 139.7010473 35.6885948, 139.7010039 35.6888237, 139.7009731 35.6891718, 139.7009729 35.6892607, 139.7010007 35.6892719, 139.7010324 35.689183, 139.7011065 35.6888277, 139.7013016 35.6879462, 139.7015791 35.6869157, 139.701782 35.6862882))",POINT (139.7013009 35.6878311),2732.2,29408.6
,1471,155285187,,yes,,,"POLYGON ((139.7040358 35.6894011, 139.7040671 35.6892091, 139.7044726 35.6892742, 139.7044914 35.6891909, 139.7042368 35.6891459, 139.704225 35.6891603, 139.7038534 35.6890913, 139.7038195 35.6891009, 139.7039091 35.6892273, 139.7039044 35.6892354, 139.7040358 35.6894011))",POINT (139.7041202 35.6892055),728.1,7837.2
,1472,155285188,,yes,,,"POLYGON ((139.7030243 35.6900844, 139.7030085 35.6899842, 139.7028726 35.6899958, 139.7028509 35.6899721, 139.7027101 35.6899863, 139.7027042 35.6899335, 139.702936 35.6899111, 139.702941 35.6899308, 139.703121 35.6899166, 139.7031335 35.690075, 139.7030243 35.6900844))",POINT (139.702967 35.6899768),367.2,3952.5
,1473,155285189,,yes,,,"POLYGON ((139.70361 35.6906535, 139.703684 35.6907557, 139.7036524 35.6907703, 139.703717 35.6908555, 139.7037556 35.6908342, 139.7037349 35.6908031, 139.7037567 35.6907938, 139.7037783 35.6908223, 139.7038955 35.6907648, 139.7037883 35.6906112, 139.70361 35.6906535))",POINT (139.7037513 35.6907236),376.4,4051.4
,1474,155285190,,yes,,,"POLYGON ((139.7028693 35.6900093, 139.702891 35.690163, 139.7029785 35.6901569, 139.7029826 35.69019, 139.7031085 35.6901812, 139.7031293 35.6901752, 139.7031377 35.6901657, 139.7031435 35.6901535, 139.7031427 35.6901366, 139.7030151 35.6901494, 139.7029935 35.6900032, 139.7028693 35.6900093))",POINT (139.7029713 35.6901023),253.0,2722.8
,1475,155285191,,yes,,,"POLYGON ((139.7050193 35.689532, 139.7051244 35.6895375, 139.705131 35.6895199, 139.7053111 35.6895361, 139.7053177 35.6894535, 139.7055245 35.6894738, 139.7055378 35.6893899, 139.7057295 35.6894061, 139.7057428 35.6893141, 139.7058429 35.6893235, 139.7058879 35.6890433, 139.7054878 35.6889999, 139.7055011 35.6889228, 139.7050944 35.6888876, 139.7050193 35.689532))",POINT (139.7054005 35.689209),3961.8,42643.9
,1476,155285192,,yes,,,"POLYGON ((139.7041351 35.6889059, 139.7040807 35.6890942, 139.7043159 35.6891341, 139.7043253 35.6890968, 139.7044161 35.6891123, 139.7044529 35.6889663, 139.7043286 35.6889405, 139.7043342 35.6889101, 139.7044099 35.688923, 139.704404 35.6889453, 139.7044535 35.6889539, 139.7044591 35.6889328, 139.704549 35.6889479, 139.7045735 35.6888503, 139.7045658 35.6888474, 139.7045726 35.6888206, 139.704513 35.688811, 139.7045257 35.6887598, 139.7043091 35.6887212, 139.7043118 35.6887141, 139.7042266 35.688699, 139.7041815 35.6888644, 139.7042829 35.6888847, 139.7042776 35.688901, 139.7043035 35.6889053, 139.7042935 35.688935, 139.7041351 35.6889059))",POINT (139.7043234 35.6889218),1254.9,13507.6
,1477,155285196,,yes,,,"POLYGON ((139.7042394 35.6906047, 139.7041881 35.6905313, 139.7042648 35.690516, 139.7043036 35.6905787, 139.7042394 35.6906047))",POINT (139.7042477 35.6905576),58.1,625.1
,1478,155285197,,yes,,,"POLYGON ((139.7029422 35.6899222, 139.7029251 35.6898203, 139.7029664 35.689826, 139.7029793 35.6899225, 139.7029422 35.6899222))",POINT (139.702953 35.689872),38.6,416.0
,1479,155285198,,yes,,,"POLYGON ((139.7033894 35.6908769, 139.7033852 35.6908332, 139.7035048 35.6907991, 139.7035132 35.6908451, 139.7033894 35.6908769))",POINT (139.7034489 35.6908385),56.9,611.9
,1480,155285200,,yes,,,"POLYGON ((139.7028368 35.6899017, 139.7028218 35.6898015, 139.7029185 35.6898184, 139.7029301 35.6898983, 139.7028368 35.6899017))",POINT (139.702875 35.6898548),84.7,911.4
,1481,155285202,,yes,,,"POLYGON ((139.7033961 35.690927, 139.7035207 35.6908932, 139.7035148 35.6908508, 139.7033906 35.6908827, 139.7033961 35.690927))",POINT (139.7034551 35.6908886),56.0,603.2
,1482,155285203,,yes,,,"POLYGON ((139.7033844 35.6908268, 139.7033777 35.6907716, 139.7035019 35.6907463, 139.7035282 35.6907879, 139.7033844 35.6908268))",POINT (139.7034464 35.6907843),70.1,754.1
,1483,155285205,,yes,,,"POLYGON ((139.7031641 35.6910894, 139.7031337 35.6909434, 139.7031732 35.6909432, 139.7032024 35.6910844, 139.7031641 35.6910894))",POINT (139.7031682 35.691015),57.3,616.6
,1484,155285206,,yes,,,"POLYGON ((139.7041431 35.6906443, 139.7040781 35.6905567, 139.704184 35.6905319, 139.7042361 35.6906057, 139.7041431 35.6906443))",POINT (139.7041587 35.690585),99.4,1069.6
,1485,155285207,,yes,,,"POLYGON ((139.7035578 35.6906645, 139.7036291 35.6907643, 139.7036722 35.6907531, 139.7036038 35.6906545, 139.7035578 35.6906645))",POINT (139.7036154 35.6907088),51.6,555.0
,1486,155285208,,yes,,,"POLYGON ((139.7045079 35.6887233, 139.7045515 35.688731, 139.7045615 35.6886961, 139.7045173 35.6886874, 139.7045079 35.6887233))",POINT (139.7045345 35.6887094),16.7,179.3
,1487,155285209,,yes,,,"POLYGON ((139.703096 35.690499, 139.7030925 35.6904516, 139.7032039 35.6904454, 139.7032056 35.6904933, 139.703096 35.690499))",POINT (139.7031496 35.6904723),53.1,572.0
,1488,155285210,,yes,,,"POLYGON ((139.7038564 35.6906941, 139.7037993 35.6906169, 139.7038743 35.6906024, 139.7039206 35.6906653, 139.7038564 35.6906941))",POINT (139.7038614 35.690645),60.4,650.4
,1489,155285211,,yes,,,"POLYGON ((139.7041351 35.6887035, 139.704146 35.6886563, 139.7042038 35.6886661, 139.7041935 35.6887138, 139.7041351 35.6887035))",POINT (139.7041696 35.688685),28.7,308.4
,1490,155285212,,yes,,,"POLYGON ((139.7029854 35.6907902, 139.7029762 35.6907475, 139.7030459 35.6907391, 139.7030537 35.6907807, 139.7029854 35.6907902))",POINT (139.7030151 35.6907643),30.4,327.3
,1491,155285213,,yes,,,"POLYGON ((139.7032845 35.6883119, 139.7034045 35.6883274, 139.7034153 35.6882753, 139.7032936 35.6882618, 139.7032845 35.6883119))",POINT (139.7033499 35.6882941),63.6,684.3
,1492,155285214,,yes,,,"POLYGON ((139.7029951 35.6908414, 139.7029869 35.6907944, 139.7030542 35.6907836, 139.703063 35.6908318, 139.7029951 35.6908414))",POINT (139.703025 35.6908128),33.2,357.5
,1493,155285215,,yes,,,"POLYGON ((139.7031167 35.6908254, 139.7031022 35.6907335, 139.7031517 35.6907302, 139.703163 35.6908209, 139.7031167 35.6908254))",POINT (139.7031333 35.690777),44.7,481.3
,1494,155285216,,yes,,,"POLYGON ((139.7030732 35.6908689, 139.7030496 35.690738, 139.7030957 35.6907361, 139.7031185 35.6908643, 139.7030732 35.6908689))",POINT (139.7030842 35.6908018),60.3,648.7
,1495,155285217,,yes,,,"POLYGON ((139.7030326 35.6901406, 139.7031418 35.6901312, 139.7031368 35.6900817, 139.7030268 35.6900892, 139.7030326 35.6901406))",POINT (139.7030841 35.6901107),55.9,601.6
,1496,155285218,,yes,,,"POLYGON ((139.703003 35.6908767, 139.7029972 35.6908449, 139.7030634 35.6908357, 139.7030684 35.6908686, 139.703003 35.6908767))",POINT (139.7030332 35.6908564),21.9,235.9
,1497,155285219,,yes,,,"POLYGON ((139.7030601 35.6911036, 139.7031584 35.6910935, 139.7031109 35.6908687, 139.7030059 35.6908823, 139.7030601 35.6911036))",POINT (139.7030836 35.6909857),233.2,2510.4
,1498,155285220,,yes,,,"POLYGON ((139.7030749 35.6905946, 139.7031616 35.6905898, 139.7031474 35.6905018, 139.7030624 35.6905106, 139.7030749 35.6905946))",POINT (139.7031119 35.6905493),75.0,806.8
,1499,155285221,,yes,,,"POLYGON ((139.7044427 35.6890761, 139.7044651 35.6889861, 139.7045859 35.6890063, 139.7045658 35.689102, 139.7044427 35.6890761))",POINT (139.7045154 35.6890429),118.7,1277.6
,1500,155285222,,yes,,,"POLYGON ((139.704033 35.6894095, 139.7041096 35.6895282, 139.7041462 35.6895436, 139.7041751 35.6894354, 139.704033 35.6894095))",POINT (139.7041145 35.6894679),96.5,1038.6
,1501,155285223,,yes,,,"POLYGON ((139.702954 35.6906017, 139.7030673 35.6905936, 139.7030582 35.690511, 139.7029448 35.6905198, 139.702954 35.6906017))",POINT (139.7030062 35.6905565),94.5,1016.7
,1502,155285224,,yes,,,"POLYGON ((139.7035027 35.6906777, 139.703574 35.6907778, 139.7036244 35.6907653, 139.7035531 35.6906641, 139.7035027 35.6906777))",POINT (139.7035635 35.6907211),60.1,646.7
,1503,155285225,,yes,,,"POLYGON ((139.7035369 35.6907845, 139.7034632 35.6906843, 139.7034978 35.6906779, 139.7035699 35.6907788, 139.7035369 35.6907845))",POINT (139.7035166 35.6907309),38.3,412.6
,1504,155285227,,yes,,,"POLYGON ((139.702986 35.6899205, 139.7029731 35.6898264, 139.7030197 35.6898304, 139.7030347 35.6899174, 139.702986 35.6899205))",POINT (139.7030031 35.6898742),43.2,464.5
,1505,155285228,,yes,,,"POLYGON ((139.7029304 35.690342, 139.7029876 35.6903393, 139.7029788 35.6902521, 139.7029435 35.6902555, 139.7029223 35.6902729, 139.7029304 35.690342))",POINT (139.7029554 35.6902989),47.9,515.9
,1506,155285229,,yes,,,"POLYGON ((139.7032153 35.688125, 139.7032011 35.6881758, 139.7032495 35.6882489, 139.7033753 35.6882624, 139.7033937 35.6881555, 139.7032153 35.688125))",POINT (139.7032994 35.6881935),191.8,2064.4
,1507,155285230,,yes,,,"POLYGON ((139.7031858 35.6909803, 139.703315 35.6909685, 139.7033271 35.6910413, 139.7033 35.6910694, 139.7032062 35.6910819, 139.7031858 35.6909803))",POINT (139.7032571 35.6910228),125.2,1348.0
,1508,155285231,,yes,,,"POLYGON ((139.7033769 35.6907645, 139.7033681 35.690727, 139.7033965 35.6906979, 139.7034494 35.690687, 139.7034928 35.6907408, 139.7033769 35.6907645))",POINT (139.7034242 35.6907267),60.0,645.7
,1509,155285232,,yes,,,"POLYGON ((139.7031665 35.6905869, 139.7031532 35.6905043, 139.7032124 35.6904976, 139.7032215 35.6905551, 139.7031882 35.6905862, 139.7031665 35.6905869))",POINT (139.7031871 35.6905394),45.0,483.9
,1510,155285233,,yes,,,"POLYGON ((139.7041674 35.6895531, 139.7042428 35.6895881, 139.7043277 35.6895847, 139.7043513 35.6895062, 139.7041874 35.689478, 139.7041674 35.6895531))",POINT (139.7042577 35.6895354),147.9,1591.6
,1511,155285234,,yes,,,"POLYGON ((139.7045496 35.6889884, 139.7046245 35.6890008, 139.7046416 35.6889159, 139.7045809 35.6889082, 139.7045605 35.6889331, 139.7045496 35.6889884))",POINT (139.7045965 35.6889541),62.8,676.3
,1512,155285235,,yes,,,"POLYGON ((139.7026917 35.689922, 139.7026767 35.6898001, 139.7027059 35.6897805, 139.7028193 35.6897994, 139.7028301 35.6899084, 139.7026917 35.689922))",POINT (139.7027516 35.6898523),177.6,1911.3
,1513,155285236,,yes,,,"POLYGON ((139.7030289 35.6898301, 139.7030443 35.6899157, 139.7031368 35.689912, 139.7031435 35.6898795, 139.7031056 35.6898416, 139.7030289 35.6898301))",POINT (139.7030831 35.6898765),73.6,791.8
,1514,155285237,,yes,,,"POLYGON ((139.7044415 35.6890881, 139.7045629 35.6891087, 139.7045346 35.6891949, 139.7043761 35.6891647, 139.7043908 35.6891187, 139.7044297 35.6891245, 139.7044415 35.6890881))",POINT (139.7044759 35.6891415),128.1,1378.6
,1515,155285238,,yes,,,"POLYGON ((139.7027067 35.6899924, 139.7027393 35.6901941, 139.7027601 35.6901928, 139.7027626 35.690207, 139.7028818 35.6901928, 139.7028526 35.6899775, 139.7027067 35.6899924))",POINT (139.7027959 35.6900913),312.2,3360.3
,1516,155285239,,yes,,,"POLYGON ((139.7031358 35.690938, 139.7031274 35.6908866, 139.7033004 35.6908693, 139.7033146 35.6909627, 139.7031841 35.6909766, 139.7031758 35.690936, 139.7031358 35.690938))",POINT (139.7032283 35.690921),148.4,1597.5
,1517,155285240,,yes,,,"POLYGON ((139.7041377 35.6906491, 139.7039022 35.690757, 139.7038593 35.6906981, 139.7039277 35.690668, 139.7038793 35.6905993, 139.7040715 35.69056, 139.7041377 35.6906491))",POINT (139.7039923 35.6906493),293.9,3163.1
,1518,155285241,,yes,,,"POLYGON ((139.7029481 35.6905124, 139.7030577 35.6905014, 139.7030512 35.6904449, 139.7031974 35.6904387, 139.7031791 35.6903324, 139.7029316 35.6903492, 139.7029481 35.6905124))",POINT (139.7030507 35.6904096),329.4,3545.5
,1519,155285242,,yes,,,"POLYGON ((139.7029941 35.6903343, 139.7031823 35.6903235, 139.7031798 35.6902822, 139.7031681 35.6902619, 139.7031548 35.6902531, 139.703139 35.6902449, 139.7029846 35.6902519, 139.7029941 35.6903343))",POINT (139.7030812 35.6902893),150.4,1619.2
,1520,155285243,,yes,,,"POLYGON ((139.7034356 35.6909961, 139.7033964 35.6909805, 139.7033947 35.6909345, 139.7035272 35.6908993, 139.7035097 35.6907964, 139.7036448 35.6907666, 139.7037089 35.6908613, 139.7034356 35.6909961))",POINT (139.7035597 35.6908754),298.0,3207.9
,1521,155285244,,yes,,,"POLYGON ((139.7042677 35.6905147, 139.7043732 35.6904923, 139.7043944 35.690492, 139.704414 35.6904964, 139.7044261 35.6905018, 139.7044369 35.6905103, 139.7044415 35.6905211, 139.7043082 35.6905763, 139.7042677 35.6905147))",POINT (139.7043507 35.6905269),81.1,872.5
,1522,155285245,,yes,,,"POLYGON ((139.7033995 35.6882516, 139.7034187 35.6881602, 139.7035154 35.6881724, 139.7035154 35.6881853, 139.7035895 35.6881968, 139.7035795 35.6882455, 139.703572 35.6882421, 139.7035637 35.6882767, 139.7033995 35.6882516))",POINT (139.7034912 35.6882196),153.8,1655.8
,1523,155285246,,yes,,,"POLYGON ((139.7043377 35.6895895, 139.7044804 35.6895977, 139.7045423 35.6892999, 139.7040766 35.6892171, 139.7040489 35.6893679, 139.7041185 35.6893818, 139.7041179 35.6894086, 139.7043772 35.6894593, 139.7043377 35.6895895))",POINT (139.7043191 35.689379),1021.9,11000.0
,1524,155285247,,yes,,,"POLYGON ((139.7031567 35.6907289, 139.7032363 35.6907231, 139.7032772 35.6907519, 139.7032984 35.6908633, 139.703178 35.6908758, 139.7031601 35.6908748, 139.7031213 35.6908663, 139.7031159 35.6908318, 139.7031705 35.6908264, 139.7031567 35.6907289))",POINT (139.7032152 35.6908063),191.5,2061.4
東京都立 新宿高等学校,1525,155285248,,school,,,"POLYGON ((139.7048933 35.6896081, 139.7049742 35.6891691, 139.7050486 35.688575, 139.705149 35.6884193, 139.7051603 35.6881067, 139.7041388 35.6879734, 139.7041342 35.6879963, 139.704113 35.6880031, 139.7037944 35.687945, 139.7037786 35.6879421, 139.703803 35.6878897, 139.7040976 35.6870147, 139.7042692 35.686928, 139.7056691 35.6887102, 139.7060101 35.6891498, 139.7059655 35.6893245, 139.7057195 35.6894472, 139.7055341 35.6895113, 139.7052846 35.6895708, 139.7050558 35.6896024, 139.7048933 35.6896081))",POINT (139.7049177 35.6883672),17619.8,189657.4
,1526,155285250,,place_of_worship,,,"POLYGON ((139.7038157 35.6890979, 139.7039215 35.6890708, 139.7043191 35.6891378, 139.7043299 35.6891013, 139.70442 35.6891175, 139.704455 35.6889754, 139.7046292 35.6890052, 139.7046613 35.6888391, 139.7045236 35.6888091, 139.7045377 35.6887513, 139.7045494 35.6887454, 139.7045668 35.6886933, 139.7045138 35.6886816, 139.7045044 35.6887179, 139.7042903 35.6886886, 139.7042978 35.688664, 139.7041386 35.6886416, 139.7040847 35.6888102, 139.7037355 35.6889648, 139.7038157 35.6890979))",POINT (139.7042321 35.6889112),2654.5,28573.1
,1527,155285253,,parking,,,"POLYGON ((139.7031328 35.6880871, 139.7036312 35.6881622, 139.7036671 35.6880072, 139.7032211 35.6879416, 139.7031986 35.688016, 139.7030803 35.6880099, 139.7031328 35.6880871))",POINT (139.7034022 35.688051),785.4,8453.5
,1528,155285254,,,,platform,"POLYGON ((139.7016973 35.6875039, 139.7013675 35.6888709, 139.7011426 35.6897974, 139.7009972 35.6903965, 139.7010104 35.6903985, 139.7010813 35.6904098, 139.7010893 35.6904112, 139.7011259 35.6902543, 139.7012356 35.6898125, 139.7015094 35.6887105, 139.7015973 35.6883074, 139.7017373 35.6875095, 139.7016973 35.6875039))",POINT (139.7013683 35.6890571),2617.7,28176.5
